header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_17520000000_0.126350/simulator_err.txt
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_130_140,6
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_140_150,6
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_150_160,6
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_160_170,7
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_170_180,20242
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_180_190,38848
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_190_200,19008
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_200_210,16689
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_210_220,11194
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_220_230,10407
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_230_240,29209
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_240_250,18533
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_250_260,10252
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_260_270,6131
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_270_280,4181
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_280_290,3242
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_290_300,2809
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_300_320,5114
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_320_340,3605
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_340_360,2459
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_360_380,2136
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_380_400,1931
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_400_420,1545
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_420_440,1172
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_440_460,1130
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_460_480,1154
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_480_500,909
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_500_600,3039
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_600_700,2228
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_700_800,2295
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_800_900,2211
core_with_l2.l2top.l2cache.slices_1.a_to_d_delay_900_1000,2854
core_with_l2.l2top.l2cache.slices_1.directory.choose_busy_way,0
core_with_l2.l2top.l2cache.slices_1.directory.dirRead_cnt,888430
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_0_1,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_1_2,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_2_3,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_3_4,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_4_5,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_5_6,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_6_7,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_7_8,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_8_9,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_9_10,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_10_11,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.grant_grantack_period_11_12,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.max_grant_grantack_period_max,0
core_with_l2.l2top.l2cache.slices_1.grantBuf.WARNING_pftRespQueue_about_to_full,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_0_1,38725
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_1_2,38860
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_2_3,38901
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_3_4,38844
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_4_5,38944
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_5_6,38986
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_6_7,38772
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_access_way_7_8,38940
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit,18283
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_0_1,2159
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_1_2,2217
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_2_3,2328
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_3_4,2245
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_4_5,2352
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_5_6,2408
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_6_7,2214
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_hit_way_7_8,2360
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss,292689
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_0_1,36566
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_1_2,36643
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_2_3,36573
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_3_4,36599
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_4_5,36592
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_5_6,36578
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_6_7,36558
core_with_l2.l2top.l2cache.slices_1.mainPipe.a_req_miss_way_choice_7_8,36580
core_with_l2.l2top.l2cache.slices_1.mainPipe.acquire_hit,14417
core_with_l2.l2top.l2cache.slices_1.mainPipe.acquire_miss,270436
core_with_l2.l2top.l2cache.slices_1.mainPipe.b_req_hit,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.b_req_miss,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_grantBufferHint_valid,2
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_s1_valid,256223
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_s2_valid,622
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_s3_valid,14262
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_s4_valid,80
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.hint_s5_valid,1
core_with_l2.l2top.l2cache.slices_1.mainPipe.customL1Hint.incorrect_hint,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.early_prefetch,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.get_hit,3866
core_with_l2.l2top.l2cache.slices_1.mainPipe.get_miss,22253
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_accessackdata_req,22253
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_grant_req,270436
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_grantdata_req,270436
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_hintack_req,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_probeack_req,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_probeackdata_req,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.mshr_release_req,292689
core_with_l2.l2top.l2cache.slices_1.mainPipe.retry,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceC_pipeline_stages_3_4,292689
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceC_pipeline_stages_4_5,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceC_pipeline_stages_5_6,0
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceD_pipeline_stages_3_4,577396
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceD_pipeline_stages_4_5,62
core_with_l2.l2top.l2cache.slices_1.mainPipe.sourceD_pipeline_stages_5_6,18283
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_0_5,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_5_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_10_15,23362
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_15_20,98769
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_20_25,13770
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_25_30,224
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_30_35,28
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_35_40,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_40_45,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_45_50,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_50_55,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_55_60,8
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_60_65,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_65_70,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_70_75,8
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_75_80,13
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_80_85,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_85_90,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_90_95,8
core_with_l2.l2top.l2cache.slices_1.mshrCtl.acquire_period_95_100,449141
core_with_l2.l2top.l2cache.slices_1.mshrCtl.capacity_conflict_to_sinkA,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.capacity_conflict_to_sinkB,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_0_1,120476
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_1_2,76422
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_2_3,43813
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_3_4,26470
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_4_5,14723
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_5_6,6965
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_6_7,2654
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_7_8,864
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_8_9,241
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_9_10,52
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_10_11,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_11_12,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_12_13,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_13_14,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_14_15,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_alloc_15_16,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_40_50,33731
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_50_60,1545
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_60_70,28
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_70_80,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_80_90,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_90_100,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_100_110,6
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_110_120,9
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_120_130,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_130_140,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_140_150,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_150_160,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_160_170,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_170_180,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_180_190,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_190_200,10591
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_200_210,20019
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_210_220,6654
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_220_230,5599
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_230_240,3303
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_240_250,2639
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_250_260,11216
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_260_270,6066
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_270_280,2843
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_280_290,1593
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_0_290_300,14594
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_40_50,17832
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_50_60,1500
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_60_70,24
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_70_80,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_80_90,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_90_100,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_100_110,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_110_120,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_120_130,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_130_140,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_140_150,7
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_150_160,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_160_170,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_170_180,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_180_190,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_190_200,3872
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_200_210,10025
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_210_220,5415
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_220_230,4381
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_230_240,2997
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_240_250,2372
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_250_260,6599
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_260_270,5013
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_270_280,2937
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_280_290,1774
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_1_290_300,11635
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_40_50,6217
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_50_60,980
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_60_70,18
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_70_80,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_80_90,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_90_100,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_100_110,4
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_110_120,5
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_120_130,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_130_140,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_140_150,6
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_150_160,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_160_170,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_170_180,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_180_190,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_190_200,1477
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_200_210,4575
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_210_220,3421
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_220_230,2900
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_230_240,2305
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_240_250,1984
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_250_260,4593
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_260_270,3620
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_270_280,2291
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_280_290,1361
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_2_290_300,8042
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_40_50,2853
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_50_60,519
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_60_70,17
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_70_80,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_80_90,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_90_100,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_100_110,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_110_120,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_120_130,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_130_140,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_140_150,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_150_160,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_160_170,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_170_180,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_180_190,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_190_200,829
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_200_210,2578
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_210_220,2003
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_220_230,1736
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_230_240,1504
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_240_250,1265
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_250_260,2975
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_260_270,2468
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_270_280,1470
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_280_290,931
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_3_290_300,5302
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_40_50,1393
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_50_60,268
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_60_70,12
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_70_80,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_80_90,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_90_100,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_100_110,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_110_120,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_120_130,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_130_140,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_140_150,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_150_160,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_160_170,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_170_180,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_180_190,2
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_190_200,391
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_200_210,1416
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_210_220,1075
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_220_230,1056
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_230_240,869
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_240_250,801
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_250_260,1741
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_260_270,1287
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_270_280,838
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_280_290,465
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_4_290_300,3092
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_0_10,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_10_20,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_20_30,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_30_40,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_40_50,560
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_50_60,138
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_60_70,11
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_70_80,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_80_90,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_90_100,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_100_110,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_110_120,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_120_130,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_130_140,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_140_150,1
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_150_160,3
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_160_170,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_170_180,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_180_190,0
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_190_200,194
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_200_210,694
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_210_220,508
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_220_230,510
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_230_240,442
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_240_250,367
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_250_260,809
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_260_270,610
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_270_280,327
core_with_l2.l2top.l2cache.slices_1.mshrCtl.mshr_latency_5_280_290,216
